vendor_name,category,country,state,currency,invoice_amount,gst_percentage,tax_amount,discount_percent,discount_amount,subtotal,total_amount,payment_method,payment_terms,payment_status,invoice_description,vendor_frequency,vendor_risk,blacklisted,duplicate_invoice,duplicate_po,gst_valid,tax_mismatch,date_anomaly,amount_anomaly,payment_anomaly,vendor_mismatch,currency_mismatch,risk_score,fraud,tax_ratio,discount_ratio,effective_gst,vendor_amount_ratio,high_value_invoice,amount_zscore,invoice_age,invoice_month,invoice_quarter,invoice_day,is_weekend,is_month_end,financial_risk_count,vendor_risk_count,operational_risk_count,total_risk_indicators,high_risk_vendor,blacklisted_vendor,risk_severity
20.0,6.0,0.0,3.0,3.0,25541.28,12.0,3064.95,5.0,1277.06,24264.22,27329.17,2.0,30.0,3.0,11.0,44.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,12.0,0.546,0.0,-0.865,30.0,8.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,7.0,0.0,3.0,3.0,34983.42,18.0,6297.02,0.0,0.0,34983.42,41280.44,4.0,15.0,3.0,6.0,95.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.747,0.0,-0.352,15.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,5.0,0.0,7.0,3.0,134579.37,18.0,24224.29,0.0,0.0,134579.37,158803.66,3.0,60.0,3.0,7.0,149.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.936,1.0,-0.13,60.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,3.0,0.0,4.0,3.0,327829.61,18.0,59009.33,0.0,0.0,327829.61,386838.94,3.0,15.0,2.0,3.0,59.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.18,0.0,18.0,0.947,1.0,-0.09,15.0,8.0,3.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
84.0,3.0,0.0,6.0,3.0,165268.7,18.0,29748.37,5.0,8263.44,157005.26,186753.63,2.0,15.0,3.0,9.0,146.0,1.0,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.18,0.05,18.0,1.055,0.0,0.085,-17.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0
9.0,4.0,0.0,7.0,3.0,38271.75,18.0,6888.91,10.0,3827.18,34444.57,41333.48,0.0,30.0,2.0,3.0,146.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.18,0.1,18.0,1.025,0.0,0.048,30.0,10.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58.0,0.0,0.0,3.0,3.0,58599.08,18.0,10547.83,10.0,5859.91,52739.17,63287.0,4.0,60.0,3.0,9.0,68.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.784,0.0,-0.373,60.0,12.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,3.0,0.0,4.0,3.0,296540.17,18.0,53377.23,5.0,14827.01,281713.16,335090.39,3.0,60.0,3.0,12.0,59.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.856,1.0,-0.243,60.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,7.0,0.0,6.0,3.0,22726.27,18.0,4090.73,10.0,2272.63,20453.64,24544.37,0.0,45.0,4.0,3.0,94.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.7,0.0,-0.471,45.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,5.0,0.0,3.0,3.0,53535.64,18.0,8521.43,10.0,5353.56,48182.08,57818.5,2.0,60.0,0.0,14.0,112.0,2.0,False,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,70.0,1.0,0.1592,0.1,15.92,0.836,0.0,-0.243,-3.0,11.0,4.0,29.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0
32.0,0.0,0.0,5.0,3.0,30894.82,18.0,5561.07,10.0,3089.48,27805.34,33366.41,2.0,60.0,4.0,9.0,111.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.766,0.0,-0.347,60.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,7.0,0.0,5.0,3.0,84549.88,18.0,15218.98,0.0,0.0,84549.88,99768.86,1.0,15.0,3.0,7.0,90.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.956,1.0,-0.071,15.0,11.0,4.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,1.0,0.0,3.0,3.0,124246.69,18.0,18188.24,10.0,12424.67,111822.02,134186.42,2.0,30.0,1.0,14.0,144.0,2.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.1464,0.1,14.64,0.763,0.0,-0.32,30.0,7.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
80.0,7.0,0.0,5.0,3.0,66206.51,18.0,14811.18,0.0,0.0,66206.51,78123.68,1.0,60.0,3.0,1.0,90.0,1.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.2237,0.0,22.37,0.451,0.0,-0.445,60.0,7.0,3.0,13.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
50.0,1.0,0.0,4.0,3.0,94826.54,18.0,17068.78,5.0,4741.33,90085.21,107153.99,0.0,60.0,4.0,10.0,60.0,2.0,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.18,0.05,18.0,0.739,0.0,-0.447,60.0,6.0,2.0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8.0,6.0,0.0,2.0,3.0,24468.24,12.0,2936.19,0.0,0.0,24468.24,27404.43,3.0,30.0,3.0,7.0,38.0,1.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.12,0.0,12.0,1.125,0.0,0.998,-15.0,7.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
80.0,7.0,0.0,5.0,3.0,62570.46,18.0,26645.74,5.0,3128.52,59441.94,70704.62,0.0,30.0,3.0,0.0,128.0,1.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.4259,0.05,42.59,0.427,0.0,-0.465,30.0,12.0,4.0,26.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0
94.0,2.0,0.0,6.0,3.0,73659.93,28.0,20624.78,5.0,3683.0,69976.93,90601.71,1.0,15.0,2.0,7.0,44.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,28.0,0.876,0.0,-0.196,15.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.0,3.0,0.0,6.0,3.0,159131.2,18.0,28643.62,0.0,0.0,159131.2,187774.82,2.0,45.0,3.0,13.0,146.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,1.016,0.0,0.025,45.0,10.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,1.0,0.0,0.0,3.0,137667.2,18.0,24780.1,10.0,13766.72,123900.48,148680.58,2.0,45.0,3.0,11.0,113.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.701,0.0,-0.436,45.0,8.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89.0,6.0,0.0,1.0,3.0,33621.65,12.0,4034.6,0.0,0.0,33621.65,37656.25,3.0,60.0,2.0,11.0,142.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,12.0,0.669,1.0,-0.503,60.0,7.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,2.0,0.0,7.0,3.0,32980.21,28.0,9234.46,0.0,0.0,32980.21,42214.67,1.0,60.0,3.0,12.0,126.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,28.0,0.948,0.0,-0.1,60.0,2.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,4.0,0.0,7.0,3.0,29194.57,18.0,5255.02,0.0,0.0,29194.57,34449.59,2.0,60.0,4.0,12.0,105.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.856,0.0,-0.215,60.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
45.0,1.0,0.0,0.0,4.0,99862.05,18.0,37769.06,5.0,4993.1,94868.95,112844.12,3.0,60.0,4.0,10.0,87.0,1.0,False,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,55.0,0.0,0.3782,0.05,37.82,0.724,0.0,-0.394,-18.0,1.0,1.0,19.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0
2.0,1.0,0.0,3.0,3.0,127932.26,18.0,23027.81,5.0,6396.61,121535.65,144563.46,0.0,15.0,3.0,13.0,107.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.729,0.0,-0.443,15.0,7.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,2.0,0.0,31368.54,18.0,5646.34,0.0,0.0,31368.54,37014.88,4.0,15.0,4.0,6.0,101.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,18.0,0.81,0.0,-0.287,15.0,12.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
44.0,5.0,0.0,6.0,3.0,135305.47,18.0,24354.98,5.0,6765.27,128540.2,152895.18,3.0,60.0,4.0,3.0,80.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,1.168,1.0,0.4,60.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,5.0,0.0,6.0,3.0,137704.67,18.0,24786.84,5.0,6885.23,130819.44,155606.28,4.0,15.0,2.0,8.0,135.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.767,1.0,-0.584,15.0,9.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,0.0,2.0,3.0,60881.86,18.0,10958.73,10.0,6088.19,54793.67,65752.4,1.0,15.0,2.0,5.0,80.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.961,0.0,-0.07,15.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,2.0,3.0,28744.9,18.0,5174.08,10.0,2874.49,25870.41,31044.49,4.0,15.0,1.0,11.0,101.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.742,0.0,-0.389,15.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,2.0,0.0,1.0,3.0,19091.64,28.0,5345.66,5.0,954.58,18137.06,23482.72,3.0,45.0,4.0,7.0,70.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,28.0,0.909,0.0,-0.32,45.0,6.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,2.0,0.0,4.0,3.0,139521.77,28.0,39066.1,5.0,6976.09,132545.68,171611.78,3.0,45.0,0.0,4.0,29.0,1.0,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,60.0,0.0,0.28,0.05,28.0,0.951,1.0,-0.039,-11.0,12.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0
68.0,4.0,0.0,6.0,3.0,47602.07,18.0,8568.37,10.0,4760.21,42841.86,51410.23,0.0,60.0,3.0,1.0,106.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.658,1.0,-0.551,60.0,6.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,4.0,0.0,6.0,3.0,47542.62,18.0,8557.67,0.0,0.0,47542.62,56100.29,0.0,30.0,4.0,4.0,106.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.658,1.0,-0.552,30.0,10.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,5.0,0.0,7.0,3.0,170826.01,18.0,30748.68,0.0,0.0,170826.01,201574.69,4.0,15.0,4.0,4.0,65.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.962,1.0,-0.064,15.0,3.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95.0,7.0,0.0,4.0,3.0,90983.8,18.0,16377.08,0.0,0.0,90983.8,107360.88,0.0,60.0,4.0,13.0,89.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,1.021,1.0,0.029,60.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,1.0,0.0,0.0,3.0,112762.23,18.0,20297.2,0.0,0.0,112762.23,133059.43,3.0,15.0,4.0,12.0,87.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.818,0.0,-0.261,15.0,6.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,0.0,0.0,7.0,3.0,48805.92,18.0,8785.07,5.0,2440.3,46365.62,55150.69,1.0,60.0,3.0,4.0,87.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.804,0.0,-0.421,60.0,11.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,2.0,0.0,5.0,3.0,108393.76,28.0,30350.25,0.0,0.0,108393.76,138744.01,0.0,45.0,4.0,6.0,144.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,28.0,0.618,1.0,-0.523,45.0,3.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,7.0,0.0,5.0,3.0,76908.78,18.0,9547.01,5.0,3845.44,73063.34,86906.92,0.0,30.0,2.0,1.0,128.0,1.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.1241,0.05,12.41,0.923,1.0,-0.154,30.0,9.0,3.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
95.0,7.0,0.0,4.0,3.0,55494.0,18.0,9988.92,5.0,2774.7,52719.3,62708.22,0.0,45.0,4.0,3.0,89.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.623,0.0,-0.53,45.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,3.0,0.0,7.0,3.0,190861.61,18.0,34355.09,10.0,19086.16,171775.45,206130.54,2.0,15.0,2.0,9.0,129.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.794,0.0,-0.365,15.0,10.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76.0,6.0,0.0,1.0,2.0,25919.54,12.0,893.62,0.0,0.0,25919.54,29029.88,3.0,15.0,0.0,0.0,105.0,1.0,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0345,0.0,3.45,0.692,0.0,-0.558,15.0,12.0,4.0,13.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0
85.0,3.0,0.0,1.0,3.0,252342.36,18.0,45421.62,10.0,25234.24,227108.12,272529.74,3.0,15.0,4.0,13.0,93.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.773,0.0,-0.309,15.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,2.0,0.0,7.0,3.0,35833.73,28.0,10033.44,10.0,3583.37,32250.36,42283.8,1.0,15.0,2.0,11.0,126.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1,28.0,1.03,0.0,0.057,15.0,5.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.0,3.0,0.0,6.0,3.0,125697.47,18.0,27551.82,0.0,0.0,125697.47,148323.01,2.0,15.0,0.0,8.0,146.0,1.0,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.2192,0.0,21.92,0.803,0.0,-0.305,15.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
41.0,0.0,0.0,7.0,3.0,41314.56,18.0,7436.62,10.0,4131.46,37183.1,44619.72,1.0,60.0,4.0,0.0,93.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.687,0.0,-0.585,60.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,4.0,0.0,6.0,3.0,50923.24,18.0,9166.18,0.0,0.0,50923.24,60089.42,4.0,60.0,3.0,5.0,55.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.853,1.0,-0.297,60.0,3.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,1.0,0.0,0.0,3.0,132504.34,18.0,23850.78,0.0,0.0,132504.34,156355.12,3.0,60.0,2.0,4.0,87.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.961,0.0,-0.056,60.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14.0,6.0,0.0,0.0,3.0,14352.68,12.0,3837.53,10.0,1435.27,12917.41,14639.73,2.0,15.0,4.0,6.0,68.0,1.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.2674,0.1,26.74,1.054,0.0,0.074,15.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0
9.0,4.0,0.0,7.0,3.0,35543.98,18.0,6397.92,10.0,3554.4,31989.58,38387.5,0.0,30.0,4.0,0.0,146.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.952,0.0,-0.091,30.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,1.0,0.0,1.0,3.0,106930.35,18.0,19247.46,0.0,0.0,106930.35,126177.81,3.0,60.0,4.0,14.0,72.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.875,0.0,-0.193,60.0,5.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,5.0,0.0,6.0,3.0,120788.41,18.0,21741.91,10.0,12078.84,108709.57,130451.48,3.0,15.0,3.0,0.0,80.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,1.043,0.0,0.102,15.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,0.0,2.0,3.0,14271.62,28.0,3996.05,10.0,1427.16,12844.46,16840.51,0.0,60.0,2.0,13.0,122.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1,28.0,0.732,0.0,-0.469,60.0,5.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.0,3.0,0.0,6.0,1.0,138072.96,18.0,24853.13,0.0,0.0,138072.96,162926.09,2.0,30.0,0.0,9.0,146.0,1.0,False,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,0.0,0.18,0.0,18.0,0.882,0.0,-0.183,-1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0
92.0,4.0,0.0,4.0,3.0,38362.95,18.0,6905.33,5.0,1918.15,36444.8,43350.13,2.0,30.0,3.0,14.0,139.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.867,0.0,-0.211,30.0,7.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47.0,7.0,0.0,3.0,3.0,31355.17,18.0,5643.93,0.0,0.0,31355.17,36999.1,1.0,30.0,4.0,0.0,20.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,1.12,0.0,0.756,30.0,8.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54.0,6.0,0.0,5.0,3.0,33170.01,12.0,3980.4,10.0,3317.0,29853.01,33833.41,4.0,45.0,1.0,1.0,74.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,12.0,0.739,1.0,-0.417,45.0,2.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,6.0,0.0,6.0,3.0,9423.16,12.0,1130.78,5.0,471.16,8952.0,10082.78,1.0,45.0,2.0,14.0,143.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,12.0,0.796,0.0,-0.278,45.0,12.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,1.0,0.0,4.0,3.0,94747.27,18.0,17054.51,0.0,0.0,94747.27,111801.78,4.0,30.0,4.0,2.0,72.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.589,0.0,-0.921,30.0,8.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,5.0,0.0,7.0,3.0,160951.7,18.0,28971.31,10.0,16095.17,144856.53,173827.84,3.0,15.0,1.0,8.0,149.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,1.119,1.0,0.241,15.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,5.0,0.0,3.0,3.0,37230.67,18.0,6701.52,10.0,3723.07,33507.6,40209.12,0.0,15.0,2.0,13.0,121.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.877,0.0,-0.181,15.0,6.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,5.0,0.0,6.0,3.0,194655.0,18.0,35037.9,10.0,19465.5,175189.5,210227.4,4.0,15.0,2.0,0.0,135.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,1.084,1.0,0.21,15.0,9.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,0.0,0.0,4.0,3.0,67260.38,18.0,12106.87,10.0,6726.04,60534.34,72641.21,0.0,45.0,3.0,3.0,113.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.675,0.0,-0.485,45.0,12.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,2.0,0.0,5.0,3.0,139825.23,28.0,39151.06,10.0,13982.52,125842.71,164993.77,0.0,45.0,1.0,14.0,144.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1,28.0,0.798,1.0,-0.277,45.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,7.0,0.0,3.0,3.0,48665.72,18.0,8759.83,5.0,2433.29,46232.43,54992.26,4.0,15.0,2.0,2.0,87.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.636,0.0,-0.551,15.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,4.0,0.0,7.0,3.0,31480.93,18.0,5666.57,0.0,0.0,31480.93,37147.5,0.0,45.0,1.0,0.0,72.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.957,0.0,-0.09,45.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.0,3.0,0.0,6.0,3.0,118071.25,18.0,21252.83,5.0,5903.56,112167.69,133420.52,2.0,45.0,4.0,12.0,146.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.754,0.0,-0.381,45.0,7.0,3.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
